GAE/ACALTF,GAE/ACPHIR,GAE/ACPSIR,GAE/IAIRSPK,GAE/THETAR,GAE/UBODYF,GAE/VBODYF,GAE/WBODYF,GAE/Z1DOTF,zzSCENARIO/SYSTEM_TIME,CLASS
2241.95,0.205648,0.11915,111.073,0.752023,191.71,0.713069,26.5334,-112.002,47.56,takeoff
2254.18,0.203716,0.121045,110.762,0.744054,191.239,0.544333,26.2456,-110.645,47.67,takeoff
2266.27,0.201101,0.122882,110.464,0.736003,190.784,0.350275,25.9924,-109.269,47.79,takeoff
2277.13,0.197877,0.124472,110.204,0.727736,190.351,0.133978,25.7357,-107.878,47.89,takeoff
2288.93,0.193421,0.126159,109.906,0.719249,189.942,-0.108656,25.4746,-106.47,48,takeoff
2300.57,0.187903,0.127799,109.648,0.710546,189.556,-0.393296,25.21,-105.048,48.11,takeoff
2312.05,0.180632,0.129379,109.425,0.702448,189.225,-0.708409,24.9407,-103.611,48.22,takeoff
2323.38,0.17135,0.130935,109.194,0.693327,188.885,-1.12054,24.6899,-102.29,48.32,takeoff
2334.54,0.16026,0.132454,108.978,0.683588,188.552,-1.64452,24.3066,-100.685,48.44,takeoff
2345.54,0.147908,0.134047,108.76,0.672418,188.28,-2.18254,23.8921,-99.1926,48.55,takeoff
2356.38,0.134863,0.135993,108.577,0.661947,188.033,-2.76963,23.4769,-97.6747,48.66,takeoff
2367.04,0.121479,0.137805,108.424,0.652267,187.83,-3.34115,23.1038,-96.272,48.76,takeoff
2377.54,0.107998,0.140003,108.273,0.641498,187.63,-4.00548,22.7034,-94.7039,48.87,takeoff
2387.86,0.0949016,0.142476,108.139,0.631088,187.444,-4.68647,22.4027,-93.1094,48.98,takeoff
2398.01,0.0825863,0.145151,108.022,0.620718,187.278,-5.38008,22.1512,-91.4902,49.09,takeoff
2407.07,0.0720266,0.147712,107.923,0.61046,187.135,-6.07763,21.94,-89.8517,49.2,takeoff
2417.76,0.0603081,0.150921,107.841,0.600611,187.006,-6.7713,21.8365,-88.1933,49.31,takeoff
2427.36,0.0502743,0.15392,107.776,0.59126,186.892,-7.45895,21.8413,-86.5221,49.43,takeoff
2436.77,0.0407347,0.156889,107.728,0.582085,186.8,-8.13623,21.9016,-84.84,49.54,takeoff
2445.17,0.0323919,0.159517,107.701,0.572927,186.735,-8.79866,21.9738,-83.1524,49.64,takeoff
2454.24,0.0235013,0.1623,107.687,0.56468,186.696,-9.44207,22.0673,-81.4608,49.75,takeoff
2463.91,0.0140722,0.165181,107.691,0.555366,186.674,-10.0633,22.2654,-79.7653,49.86,takeoff
2471.8,0.00638054,0.167423,107.711,0.547744,186.676,-10.6056,22.4947,-78.0696,49.97,takeoff
2481.07,-0.00224787,0.169921,107.753,0.538668,186.71,-11.2057,22.7372,-76.3776,50.08,cruise
2488.62,-0.00849076,0.171841,107.803,0.531159,186.77,-11.6956,22.9985,-74.6905,50.19,cruise
2496.75,-0.0140918,0.173759,107.874,0.522209,186.86,-12.1144,23.2818,-73.0093,50.3,cruise
2504.7,-0.018338,0.17557,107.971,0.514057,186.98,-12.4573,23.5877,-71.3352,50.41,cruise
2512.46,-0.0213433,0.176812,108.068,0.506689,187.116,-12.6981,23.8843,-69.8204,50.51,cruise
2520.05,-0.0233172,0.177863,108.19,0.498355,187.301,-12.8805,24.197,-68.1616,50.62,cruise
2527.44,-0.0242433,0.1786,108.329,0.488248,187.563,-12.9679,24.1878,-66.3616,50.74,cruise
2534.66,-0.0243318,0.178973,108.488,0.477057,187.889,-12.965,24.0078,-64.8602,50.84,cruise
2541.7,-0.0239438,0.178952,108.666,0.46448,188.283,-12.8748,23.5968,-63.1932,50.95,cruise
2547.93,-0.0233925,0.178525,108.866,0.450363,188.75,-12.7005,22.9252,-61.5006,51.06,cruise
2554.61,-0.0227406,0.177761,109.088,0.43545,189.274,-12.4455,22.1291,-59.7707,51.17,cruise
2561.1,-0.0221684,0.176492,109.333,0.420417,189.835,-12.1128,21.3565,-57.9916,51.28,cruise
2567.38,-0.0217638,0.174783,109.576,0.405359,190.433,-11.706,20.628,-56.1619,51.39,cruise
2573.47,-0.0216201,0.17265,109.867,0.391674,191.067,-11.233,19.9451,-54.2825,51.5,cruise
2579.87,-0.0221496,0.169825,110.21,0.376536,191.718,-10.704,19.5035,-52.3618,51.61,cruise
2585.01,-0.0233006,0.167105,110.518,0.365014,192.32,-10.1853,19.3436,-50.3988,51.72,cruise
2590.93,-0.0256033,0.163478,110.913,0.351543,193.077,-9.51816,19.2363,-48.4138,51.83,cruise
2595.68,-0.0281528,0.160209,111.263,0.34054,193.74,-8.93235,19.1924,-46.4126,51.94,cruise
2600.68,-0.0315223,0.156376,111.669,0.329621,194.553,-8.20353,19.3781,-44.4033,52.05,cruise
2605.46,-0.0353932,0.152334,112.097,0.319968,195.239,-7.58274,19.7705,-42.5676,52.15,cruise
2610.03,-0.039703,0.148162,112.546,0.310531,196.023,-6.89473,20.228,-40.5585,52.26,cruise
2614.37,-0.0444188,0.143908,113.017,0.301222,196.839,-6.2102,20.6884,-38.5645,52.37,cruise
2618.49,-0.0495106,0.139615,113.507,0.292064,197.687,-5.53792,21.1543,-36.408,52.49,cruise
2622.05,-0.054948,0.135315,114.018,0.283162,198.564,-4.88623,21.6446,-34.627,52.59,cruise
2626.09,-0.060699,0.131045,114.548,0.274554,199.55,-4.20816,22.2164,-32.511,52.71,cruise
2629.57,-0.0667318,0.126837,115.098,0.266255,200.396,-3.67605,22.7228,-30.7673,52.81,cruise
2632.84,-0.0730153,0.122719,115.666,0.258275,201.35,-3.13183,23.3111,-28.8722,52.92,cruise
2635.9,-0.0794463,0.11872,116.251,0.250626,202.327,-2.63104,23.9318,-27.004,53.04,cruise
2638.51,-0.0851134,0.115218,116.799,0.243965,203.328,-2.17032,24.584,-25.1655,53.14,cruise
2641.19,-0.0908958,0.111532,117.416,0.236963,204.256,-1.78499,25.2026,-23.522,53.24,cruise
2643.67,-0.0962977,0.108012,118.05,0.230314,205.299,-1.37277,25.9755,-21.5872,53.36,cruise
2645.96,-0.10142,0.104665,118.7,0.223918,206.363,-1.06839,26.6914,-19.8512,53.47,cruise
2648.06,-0.105932,0.101553,119.364,0.216751,207.565,-0.735607,27.3173,-18.1561,53.58,cruise
2649.97,-0.109678,0.0986629,120.043,0.210714,208.594,-0.486355,27.8872,-16.4951,53.69,cruise
2651.7,-0.112837,0.0959728,120.8,0.203473,209.865,-0.217066,28.4008,-14.8699,53.8,cruise
2653.26,-0.115286,0.0934397,121.443,0.19772,211.05,0.00661375,28.9364,-13.274,53.91,cruise
2654.64,-0.117227,0.0911015,122.164,0.191162,212.159,0.187678,29.3402,-11.8496,54.01,cruise
2655.85,-0.118854,0.0888852,122.898,0.184857,213.4,0.361897,29.7879,-10.3119,54.12,cruise
2656.9,-0.120106,0.0867734,123.645,0.178931,214.657,0.520969,30.2744,-8.66746,54.24,cruise
2657.7,-0.120508,0.0848468,124.404,0.172836,215.944,0.682532,30.6927,-7.32342,54.34,cruise
2658.49,-0.119818,0.0830667,125.175,0.16681,217.258,0.857502,31.0721,-5.87652,54.45,cruise
2659.01,-0.118126,0.0816307,125.958,0.160157,218.615,1.05233,31.287,-4.45342,54.56,cruise
2659.46,-0.115156,0.0800263,126.753,0.153353,220.007,1.26138,31.4054,-3.05431,54.68,cruise
2659.7,-0.112188,0.0787028,127.56,0.146889,221.412,1.4832,31.5681,-1.66691,54.78,cruise
2659.81,-0.108601,0.0772439,128.303,0.141319,222.83,1.71625,31.778,-0.29368,54.89,cruise
2659.77,-0.104807,0.0757752,129.132,0.135028,224.26,1.95873,32.0349,1.06171,55,cruise
2659.59,-0.100894,0.0741613,130.047,0.129648,225.701,2.20869,32.3383,2.39559,55.11,cruise
2659.26,-0.0974616,0.0727837,130.818,0.125084,227.019,2.40515,32.6892,3.70701,55.22,cruise
2658.79,-0.0956114,0.0712125,131.676,0.120438,228.477,2.56715,33.0918,4.99088,55.33,cruise
2658.18,-0.0950452,0.0696472,132.542,0.116191,229.943,2.68038,33.5446,6.24192,55.44,cruise
2657.43,-0.0952763,0.0681474,133.415,0.112349,231.416,2.74466,33.9965,7.45623,55.55,cruise
2656.55,-0.0959915,0.0667425,134.297,0.108972,232.894,2.76029,34.5407,8.52446,55.65,cruise
2655.54,-0.0969918,0.0653881,135.184,0.10671,234.353,2.72839,35.2848,9.65457,55.76,cruise
2654.42,-0.0981393,0.0641049,136.076,0.105419,235.796,2.6508,36.1854,10.7275,55.88,cruise
2653.18,-0.0993478,0.0628558,136.972,0.105456,237.205,2.52995,37.3241,11.8182,55.99,cruise
2651.83,-0.100553,0.0616742,137.87,0.106415,238.589,2.36883,38.6149,12.6511,56.09,cruise
2650.52,-0.101712,0.0605933,138.767,0.107872,239.966,2.17091,39.9248,13.4711,56.2,cruise
2648.86,-0.102801,0.0596003,139.664,0.109835,241.332,1.94,41.2538,14.1869,56.31,cruise
2647.26,-0.103801,0.0586818,140.559,0.112302,242.687,1.68033,42.6007,14.7953,56.42,cruise
2645.76,-0.104624,0.057899,141.45,0.115271,244.026,1.39639,43.9639,15.2933,56.53,cruise
2644.06,-0.105231,0.0570421,142.255,0.119289,245.328,1.10953,45.4521,15.6725,56.64,cruise
2642.32,-0.10528,0.056184,143.134,0.124165,246.585,0.827781,47.064,15.9339,56.75,cruise
2640.4,-0.104813,0.0552677,144.082,0.129508,247.819,0.561177,48.6689,16.0602,56.86,cruise
2638.79,-0.103793,0.0545104,144.863,0.134774,248.921,0.347895,50.1234,16.0497,56.97,cruise
2636.87,-0.102041,0.053569,145.796,0.141591,250.227,0.127001,51.863,15.9018,57.08,cruise
2635.3,-0.10031,0.052733,146.568,0.147676,251.3,-0.0411937,53.4501,15.6149,57.19,cruise
2633.6,-0.0982361,0.0517428,147.486,0.155447,252.569,-0.175826,55.0276,15.1877,57.3,cruise
2631.95,-0.096046,0.0506711,148.245,0.162294,253.611,-0.268159,56.4486,14.6768,57.41,cruise
2630.38,-0.0937784,0.0495131,149.07,0.170201,254.739,-0.336206,57.9948,13.9794,57.51,cruise
2628.89,-0.0914611,0.0482672,149.885,0.178492,255.848,-0.369138,59.5212,13.1398,57.62,cruise
2627.5,-0.089116,0.0469337,150.689,0.187156,256.936,-0.367442,61.0258,12.158,57.73,cruise
2626.34,-0.0867609,0.0455152,151.481,0.196182,258.003,-0.332113,62.5066,11.0343,57.84,cruise
2625.19,-0.084624,0.0440158,152.26,0.205558,259.048,-0.264634,63.9618,9.76904,57.95,cruise
2624.19,-0.0822904,0.0424412,153.025,0.215275,260.069,-0.166958,65.3897,8.36314,58.06,cruise
2623.27,-0.079776,0.0407983,153.775,0.225321,261.066,-0.0408965,66.7885,6.8176,58.18,cruise
2622.62,-0.0771483,0.0391477,154.508,0.235293,262.057,0.137457,68.0865,5.13799,58.29,cruise
2622.2,-0.0743991,0.0377909,155.226,0.242915,263.186,0.363971,68.7305,3.34157,58.39,cruise
2621.92,-0.0715355,0.0364557,155.865,0.247882,264.506,0.594731,68.5357,1.44643,58.5,cruise
2621.86,-0.0692782,0.0349865,156.614,0.252108,265.858,0.792831,68.1013,-0.475625,58.61,cruise
2622.01,-0.0683404,0.0337305,157.223,0.255744,267.071,0.915905,67.6104,-2.39338,58.72,cruise
2622.37,-0.0685932,0.0323625,157.879,0.259479,268.54,0.967278,66.9645,-4.30663,58.83,cruise
2622.94,-0.0696608,0.0310261,158.519,0.262722,269.724,0.942285,66.3791,-6.19752,58.94,cruise
2623.71,-0.0711675,0.029765,159.144,0.266395,270.986,0.861246,65.843,-8.06777,59.05,cruise
2624.69,-0.0730578,0.0284959,159.808,0.270535,272.318,0.732901,65.3537,-9.92023,59.16,cruise
2625.88,-0.0747143,0.0275271,160.348,0.274091,273.393,0.581003,64.9473,-11.5911,59.26,cruise
2627.26,-0.0765499,0.0265504,160.927,0.278115,274.539,0.380781,64.5405,-13.4169,59.37,cruise
2628.85,-0.0783561,0.0256578,161.493,0.282256,275.649,0.151344,64.1735,-15.2323,59.49,cruise
2630.63,-0.0801058,0.0248365,162.043,0.286513,276.724,-0.1018,63.8443,-17.0398,59.59,cruise
2632.61,-0.081783,0.0240718,162.58,0.290887,277.764,-0.373219,63.5507,-18.8415,59.7,cruise
2634.59,-0.0832371,0.0233478,163.102,0.295375,278.771,-0.657547,63.2908,-20.6395,59.81,cruise
2637.17,-0.0848889,0.0226482,163.61,0.299975,279.745,-0.949518,63.0625,-22.4357,59.92,cruise
2639.75,-0.086313,0.0219562,164.104,0.304686,280.686,-1.24402,62.8638,-24.3954,60.04,cruise
2642.26,-0.0875348,0.0213199,164.541,0.309062,281.597,-1.53617,62.6929,-26.0302,60.14,cruise
2645.21,-0.0888023,0.0205975,165.008,0.314428,282.477,-1.82137,62.5479,-27.8316,60.25,cruise
2648.37,-0.0900973,0.0197653,165.502,0.319454,283.327,-2.09469,62.4269,-29.6379,60.36,cruise
2651.72,-0.0907632,0.0190439,165.9,0.32411,284.074,-2.30471,62.3288,-31.4513,60.47,cruise
2655.6,-0.0909822,0.0181203,166.364,0.329801,284.94,-2.50465,62.2516,-33.2721,60.58,cruise
2659.02,-0.0908914,0.0172709,166.737,0.335111,285.704,-2.6394,62.1935,-35.1017,60.69,cruise
2662.97,-0.0900664,0.0163351,167.134,0.339288,286.484,-2.68259,61.9522,-36.9355,60.8,cruise
2667.13,-0.0875622,0.0153509,167.553,0.343456,287.29,-2.58361,61.4868,-38.7689,60.91,cruise
2671.48,-0.0834028,0.0145675,167.889,0.345555,288.074,-2.35924,60.7312,-40.4127,61.01,cruise
2676.03,-0.0774895,0.0136685,168.248,0.346786,288.981,-1.94381,59.5721,-42.1866,61.12,cruise
2680.78,-0.0702082,0.0125676,168.594,0.348044,289.845,-1.36742,58.3976,-44.0335,61.24,cruise
2685.7,-0.0622614,0.0112198,168.929,0.349267,290.672,-0.660357,57.4728,-45.5037,61.34,cruise
2690.8,-0.0540816,0.00965149,169.254,0.349941,291.489,0.222875,56.2781,-47.1825,61.46,cruise
2695.58,-0.0479649,0.00800997,169.577,0.349391,292.35,0.929437,55.0199,-48.5119,61.56,cruise
2701.48,-0.0431149,0.00579603,169.9,0.348416,293.214,1.65256,53.5744,-49.8912,61.68,cruise
2706.54,-0.0403967,0.0038753,170.193,0.347204,294.059,2.30838,52.1952,-51.1597,61.78,cruise
2712.22,-0.0397481,0.00178522,170.517,0.344447,294.972,2.80527,50.3851,-52.3218,61.89,cruise
2718.03,-0.0417095,6.28277,170.873,0.340987,295.87,3.13321,48.6274,-53.365,62,cruise
2723.95,-0.0455701,6.28112,171.171,0.338066,296.742,3.28637,46.9916,-54.2739,62.11,cruise
2729.96,-0.0509324,6.27958,171.501,0.33481,297.517,3.27393,45.4646,-55.0594,62.22,cruise
2736.05,-0.0570219,6.2784,171.833,0.331518,298.353,3.139,44.0359,-55.7298,62.33,cruise
2742.21,-0.0618656,6.27769,172.169,0.328203,299.248,2.93626,42.6936,-56.2949,62.44,cruise
2748.43,-0.0644289,6.27743,172.538,0.324586,300.055,2.73416,41.4331,-56.7608,62.55,cruise
2754.69,-0.0653091,6.27749,172.879,0.32127,300.851,2.51924,40.2533,-57.1336,62.66,cruise
2760.99,-0.0645649,6.27776,173.192,0.318256,301.566,2.33293,39.2475,-57.3977,62.77,cruise
2767.32,-0.0627534,6.27819,173.54,0.314943,302.345,2.1314,38.2133,-57.6107,62.87,cruise
2773.66,-0.0598344,6.27873,173.892,0.311634,303.118,1.96526,37.2514,-57.7587,62.99,cruise
2780.02,-0.0558763,6.27932,174.248,0.308332,303.886,1.82985,36.3589,-57.8188,63.09,cruise
2785.8,-0.0513251,6.2799,174.608,0.305037,304.65,1.72781,35.5328,-57.8236,63.2,cruise
2792.74,-0.0458047,6.28049,174.973,0.301755,305.412,1.6874,34.769,-57.7697,63.31,cruise
2799.09,-0.0394953,6.28103,175.342,0.298491,306.173,1.69753,34.065,-57.6609,63.42,cruise
2805.42,-0.0327807,6.28149,175.715,0.295245,306.933,1.75578,33.4174,-57.5015,63.54,cruise
2811.16,-0.0265036,6.28183,176.058,0.292024,307.694,1.85888,32.8232,-57.2957,63.64,cruise
2817.45,-0.0195202,6.28213,176.44,0.289123,308.455,2.00276,32.2797,-57.0475,63.75,cruise
2823.71,-0.0125228,6.28235,176.862,0.285758,309.216,2.1823,31.8012,-56.7627,63.86,cruise
2829.94,-0.00555426,6.28248,177.217,0.283156,309.904,2.39218,31.4209,-56.446,63.97,cruise
2836.69,0.00198481,6.28258,177.648,0.280249,310.727,2.62702,31.1239,-56.1042,64.08,cruise
2842.29,0.00820344,6.28264,178.01,0.278252,311.407,2.8573,30.9633,-55.7516,64.19,cruise
2848.4,0.0148498,6.2827,178.411,0.277078,312.124,3.11433,31.1465,-55.416,64.29,cruise
2854.48,0.0206122,6.28276,178.85,0.276269,312.899,3.37485,31.4382,-55.0406,64.41,cruise
2860.51,0.0257692,6.28286,179.216,0.276308,313.521,3.5793,31.9233,-54.7416,64.51,cruise
2866.52,0.0305886,6.28304,179.619,0.276258,314.212,3.78655,32.3795,-54.4576,64.62,cruise
2872.49,0.0352182,0.000135199,180.021,0.276211,314.907,3.97153,32.7936,-54.216,64.73,cruise
2877.91,0.039741,0.000533496,180.424,0.276168,315.605,4.13149,33.1695,-54.0133,64.84,cruise
2883.84,0.0438022,0.00100552,180.789,0.276157,316.306,4.2646,33.5168,-53.8475,64.95,cruise
2889.75,0.0477517,0.00167427,181.226,0.277374,316.975,4.33058,34.1447,-53.7329,65.06,cruise
2896.2,0.0503591,0.00257854,181.623,0.279942,317.589,4.31618,35.2156,-53.6628,65.17,cruise
2901.57,0.0516877,0.00351269,181.979,0.283614,318.165,4.23419,36.5213,-53.6934,65.28,cruise
2907.48,0.0527567,0.00472081,182.364,0.28754,318.722,4.08987,37.8449,-53.8255,65.39,cruise
2913.41,0.0536863,0.00611504,182.776,0.291621,319.269,3.89117,39.1001,-54.0766,65.5,cruise
2919.37,0.0546291,0.0078361,183.144,0.295849,319.806,3.64747,40.2938,-54.4397,65.61,cruise
2925.39,0.0556671,0.00941359,183.472,0.299817,320.284,3.36859,41.4286,-54.9103,65.72,cruise
2932.01,0.056872,0.0114483,183.855,0.304719,320.846,3.05458,42.5066,-55.4845,65.83,cruise
2937.59,0.0567683,0.0131261,184.165,0.307969,321.339,2.68893,43.1766,-56.1474,65.94,cruise
2943.8,0.0555873,0.0150187,184.5,0.311856,321.934,2.18099,43.8427,-56.8934,66.05,cruise
2950.1,0.0539499,0.0170013,184.827,0.315186,322.419,1.71341,44.3778,-57.6217,66.16,cruise
2956.49,0.0522079,0.0190726,185.146,0.318944,322.941,1.16707,44.9413,-58.4775,66.27,cruise
2962.98,0.0504907,0.0212093,185.456,0.322803,323.451,0.595511,45.4801,-59.3886,66.37,cruise
2969.57,0.0481237,0.0233449,185.757,0.326757,323.947,-0.0272746,45.9941,-60.3534,66.48,cruise
2975.65,0.0449489,0.0254389,186.05,0.330799,324.431,-0.715633,46.4807,-61.3697,66.59,cruise
2983.08,0.0396581,0.0274792,186.334,0.334929,324.902,-1.47966,46.9391,-62.4346,66.7,cruise
2989.38,0.0344608,0.029493,186.609,0.339149,325.358,-2.29041,47.3705,-63.5452,66.81,cruise
2997.07,0.027707,0.0314744,186.875,0.343463,325.799,-3.14444,47.778,-64.6993,66.92,cruise
3003.6,0.021352,0.0332078,187.108,0.347823,326.225,-4.04157,48.1563,-65.8943,67.03,cruise
3010.91,0.0140656,0.0350224,187.356,0.351145,326.687,-4.951,48.1664,-67.1169,67.14,cruise
3018.36,0.00677801,0.0367441,187.595,0.354239,327.139,-5.84855,48.1437,-68.3606,67.25,cruise
3025.94,-0.000378648,0.0384696,187.848,0.358023,327.574,-6.71459,48.1292,-69.6068,67.36,cruise
3033.66,-0.00735515,0.0397432,188.051,0.361245,327.956,-7.53166,48.1242,-70.8571,67.47,cruise
3041.51,-0.0141465,0.0409271,188.267,0.364856,328.397,-8.28461,48.128,-72.1121,67.58,cruise
3049.51,-0.0207683,0.0418501,188.474,0.368126,328.764,-8.90269,48.0516,-73.3618,67.69,cruise
3057.64,-0.0272465,0.0424894,188.675,0.370578,329.203,-9.49824,47.6583,-74.507,67.8,cruise
3065.91,-0.0336198,0.042862,188.887,0.371634,329.731,-10.0365,46.8171,-75.8267,67.91,cruise
3074.31,-0.0399479,0.0428809,189.062,0.371761,330.208,-10.3883,45.8319,-76.895,68.01,cruise
3082.84,-0.0462926,0.0425449,189.252,0.371953,330.714,-10.6701,44.8601,-77.9847,68.12,cruise
3091.48,-0.0526812,0.0418211,189.44,0.372123,331.207,-10.8396,43.9625,-79.0843,68.24,cruise
3100.22,-0.0591499,0.0406991,189.626,0.372276,331.688,-10.8973,43.1377,-79.9349,68.34,cruise
3109.07,-0.0657388,0.0391773,189.81,0.37241,332.161,-10.8364,42.3151,-80.8833,68.46,cruise
3117.19,-0.0718669,0.0372623,189.993,0.372523,332.624,-10.6925,41.6872,-81.6181,68.56,cruise
3126.21,-0.0787949,0.035192,190.175,0.372614,333.08,-10.4444,41.0529,-82.373,68.67,cruise
3135.3,-0.0859517,0.0323172,190.356,0.372682,333.529,-10.1124,40.4738,-83.0763,68.78,cruise
3144.47,-0.0932293,0.0296318,190.52,0.372614,333.973,-9.69228,39.9334,-83.7305,68.89,cruise
3153.71,-0.099816,0.0265526,190.699,0.371478,334.456,-9.16611,39.0626,-84.3371,69,cruise
3163.02,-0.105334,0.0229414,190.895,0.370114,334.933,-8.52923,38.2592,-84.8844,69.11,cruise
3172.38,-0.110273,0.0197268,191.06,0.368796,335.364,-7.8795,37.5678,-85.3587,69.22,cruise
3182.65,-0.115547,0.0157593,191.261,0.365937,335.921,-7.03357,36.3883,-85.7695,69.33,cruise
3191.24,-0.12012,0.0122672,191.431,0.363566,336.379,-6.21624,35.3949,-86.0965,69.44,cruise
3200.73,-0.12544,0.008281,191.639,0.360725,336.919,-5.38077,34.4924,-86.3422,69.55,cruise
3210.23,-0.131118,0.00379198,191.832,0.35836,337.4,-4.54909,33.7494,-86.5155,69.66,cruise
3219.76,-0.136816,1.59E-05,192.011,0.356387,337.825,-3.79252,33.1965,-86.6215,69.77,cruise
3229.29,-0.141953,6.27909,192.209,0.354372,338.283,-2.97751,32.6969,-86.6901,69.87,cruise
3238.83,-0.146865,6.27503,192.41,0.352506,338.733,-2.19634,32.2929,-86.7191,69.99,cruise
3248.37,-0.150969,6.27112,192.613,0.350773,339.176,-1.444,31.9679,-86.7144,70.09,cruise
3257.9,-0.153802,6.26738,192.817,0.349159,339.615,-0.70057,31.7061,-86.6854,70.21,cruise
3266.57,-0.154795,6.26387,193.022,0.347647,340.049,0.0223778,31.4918,-86.6434,70.31,cruise
3276.96,-0.154935,6.26052,193.23,0.346244,340.481,0.701061,31.3208,-86.5815,70.42,cruise
3285.62,-0.15475,6.25763,193.419,0.344953,340.911,1.33084,31.1904,-86.508,70.53,cruise
3295.13,-0.153643,6.25465,193.628,0.343875,341.338,1.92167,31.0921,-86.4277,70.64,cruise
3304.63,-0.151925,6.25189,193.839,0.342694,341.764,2.45094,31.021,-86.3415,70.75,cruise
3314.13,-0.149989,6.24935,194.069,0.341722,342.19,2.90931,30.9755,-86.2519,70.86,cruise
3323.61,-0.148003,6.24703,194.262,0.340926,342.614,3.28872,30.9527,-86.1613,70.97,cruise
3333.08,-0.146026,6.24496,194.475,0.340078,343.039,3.58314,30.9492,-86.0719,71.08,cruise
3342.55,-0.144062,6.24315,194.688,0.339457,343.426,3.77404,30.9619,-85.9854,71.19,cruise
3352,-0.142089,6.24161,194.922,0.33881,343.89,3.9056,30.9881,-85.9034,71.3,cruise
3361.45,-0.140078,6.24034,195.117,0.338348,344.278,3.93539,31.0216,-85.834,71.41,cruise
3370.88,-0.137869,6.23936,195.331,0.337865,344.705,3.90121,31.0626,-85.7655,71.51,cruise
3380.31,-0.133751,6.23888,195.547,0.336297,345.17,3.85565,30.7198,-85.6988,71.63,cruise
3389.74,-0.128133,6.23867,195.765,0.334627,345.641,3.78038,30.2922,-85.6069,71.74,cruise
3399.15,-0.121704,6.23876,195.985,0.332124,346.141,3.68288,29.6699,-85.5154,71.84,cruise
3407.69,-0.114861,6.23893,196.206,0.329953,346.628,3.56848,29.1498,-85.3666,71.95,cruise
3417.93,-0.107759,6.23919,196.427,0.327952,347.108,3.44326,28.7292,-85.1785,72.06,cruise
3427.28,-0.100477,6.23951,196.65,0.326106,347.582,3.31289,28.3966,-84.9596,72.18,cruise
3435.77,-0.0937339,6.23984,196.854,0.324391,348.052,3.18285,28.1365,-84.717,72.28,cruise
3445.07,-0.0862016,6.24026,197.08,0.322928,348.52,3.05833,27.9365,-84.4567,72.39,cruise
3454.35,-0.077864,6.24074,197.328,0.321276,348.987,2.94413,27.7862,-84.1837,72.5,cruise
3464.43,-0.0701238,6.24122,197.557,0.319847,349.452,2.84457,27.6771,-83.9019,72.61,cruise
3472.81,-0.0630787,6.24165,197.766,0.318609,349.876,2.75057,27.6021,-83.6141,72.72,cruise
3482.83,-0.0568564,6.24207,198.019,0.31718,350.384,2.58944,27.5586,-83.3202,72.83,cruise
3491.14,-0.0550579,6.24235,198.231,0.315311,350.823,2.36095,27.3058,-83.0106,72.94,cruise
3500.26,-0.0557713,6.24267,198.467,0.312844,351.371,2.00373,26.89,-82.7014,73.05,cruise
3509.34,-0.0577736,6.24309,198.726,0.310371,351.868,1.6027,26.5777,-82.356,73.16,cruise
3518.38,-0.0602524,6.24366,198.943,0.308427,352.318,1.18446,26.3505,-82.0209,73.26,cruise
3527.38,-0.0628112,6.24435,199.185,0.3064,352.812,0.67808,26.1534,-81.6339,73.37,cruise
3536.34,-0.065257,6.24514,199.429,0.304477,353.306,0.139168,25.9913,-81.1953,73.49,cruise
3545.25,-0.0674993,6.24598,199.675,0.302648,353.801,-0.414532,25.8915,-80.8206,73.59,cruise
3553.31,-0.0695012,6.24683,199.924,0.300899,354.296,-0.965067,25.8129,-80.4019,73.7,cruise
3562.13,-0.0711065,6.24763,200.175,0.299221,354.792,-1.49511,25.7621,-79.9793,73.81,cruise
3571.7,-0.0727752,6.24836,200.429,0.297603,355.29,-1.98862,25.7345,-79.5553,73.92,cruise
3579.64,-0.0739717,6.2489,200.661,0.296036,355.79,-2.43139,25.7265,-79.1319,74.03,cruise
3588.32,-0.075114,6.24935,200.919,0.294513,356.293,-2.81149,25.7348,-78.7109,74.14,cruise
3596.96,-0.0761104,6.2496,201.203,0.293026,356.799,-3.11956,25.7568,-78.2937,74.25,cruise
3605.55,-0.0770794,6.24963,201.465,0.29157,357.309,-3.34903,25.7902,-77.8815,74.36,cruise
3614.1,-0.077832,6.24945,201.706,0.290271,357.776,-3.49627,25.8328,-77.4753,74.47,cruise
3622.6,-0.0786437,6.24902,201.972,0.288738,358.34,-3.56054,25.8833,-77.0758,74.58,cruise
3631.06,-0.0794795,6.24835,202.241,0.28748,358.814,-3.54868,25.9347,-76.6836,74.69,cruise
3639.47,-0.080379,6.24745,202.512,0.286118,359.339,-3.46256,25.9964,-76.3339,74.79,cruise
3647.85,-0.081378,6.24633,202.809,0.284656,359.916,-3.28929,26.0688,-75.9233,74.91,cruise
