Time,Steering wheel angle,Left wheel RPM,Right wheel RPM
582,-0.9919710671287661,0.0012763885390547145,0.998723611460945
583,-0.9957363506710215,0.0006727257027492176,0.9993272742972505
584,-0.9983436512610011,0.00025997491248469024,0.999740025087515
585,-0.9997713574645627,3.578369278044398e-05,0.9999642163072195
586,-1.0,0.0,1.0
587,-0.9990123030570419,0.00015481664368792515,0.9998451833563121
588,-0.9967932310005724,0.000504896804043984,0.9994951031959562
589,-0.9933300303431862,0.0010574793741759425,0.9989425206258238
590,-0.9886122668813616,0.0018224630724096129,0.9981775369275901
591,-0.9826318579009304,0.002812468503667179,0.9971875314963325
592,-0.975383099368642,0.004042877592773812,0.9959571224072262
593,-0.9668626880379932,0.005531850058381681,0.9944681499416186
594,-0.9570697384090029,0.007300316835246477,0.9926996831647535
595,-0.9460057944932992,0.009371950575485751,0.990628049424514
596,-0.933674836347691,0.011773113556582783,0.9882268864434169
597,-0.9200832813513314,0.014532783485647962,0.9854672165143523
598,-0.9052399802135328,0.017682457806336475,0.982317542193663
599,-0.889156207711344,0.021256037177999586,0.9787439628220002
600,-0.8718456481680281,0.02528968879780842,0.9747103112021913
601,-0.853324375695629,0.029821690168486237,0.9701783098315135
602,-0.8336108292367834,0.03489225377062632,0.9651077462293737
603,-0.8127257824528763,0.0405433328744013,0.959456667125599
604,-0.7906923085174313,0.046818408417033386,0.9531815915829669
605,-0.7675357398853663,0.053762256477433636,0.9462377435225668
606,-0.7432836231202455,0.06142069539713966,0.9385793046028609
607,-0.7179656688730646,0.06984031102791405,0.9301596889720855
608,-0.6916136971172059,0.07906815793371816,0.9209318420662815
609,-0.6642615777551915,0.08915143364298057,0.9108485663570202
610,-0.6359451667234703,0.10013712224350987,0.8998628777564901
611,-0.6067022377318756,0.11207160274764044,0.8879283972523591
612,-0.576572409784444,0.12500021674442185,0.8749997832555779
613,-0.5455970706380502,0.13896678891995617,0.8610332110800444
614,-0.5138192963646443,0.15401309309561098,0.8459869069043896
615,-0.4812837671919259,0.17017825554712226,0.8298217444528777
616,-0.4480366798058284,0.1874980865806606,0.8125019134193396
617,-0.41412565630644227,0.20600433072940966,0.7939956692705903
618,-0.37959965001665996,0.22572382559640186,0.7742761744035973
619,-0.34450884835016604,0.24667755943884845,0.7533224405611513
620,-0.30890457295217555,0.26887961823946777,0.731120381760532
